,id,click,hour
3914,1.312970627412351e+19,1,14102100
3915,1.3130591911262515e+19,1,14102100
3916,1.313078677823492e+19,1,14102100
3917,1.3131268530830879e+19,1,14102100
3918,1.3132733508929346e+19,1,14102100
3919,1.3133342125105453e+19,1,14102100
3920,1.3133743760269308e+19,1,14102100
3921,1.3133941563639929e+19,1,14102100
3922,1.3134136009920147e+19,1,14102100
3923,1.3135808303923143e+19,1,14102100
3924,1.313738840684972e+19,1,14102100
3925,1.3137541403122153e+19,1,14102100
3926,1.313905971933873e+19,1,14102100
3927,1.313992111771249e+18,1,14102100
3928,1.3139950947464262e+19,1,14102100
3929,1.3140262967387423e+19,1,14102100
3930,1.314128383983974e+19,1,14102100
3931,1.3143871385741093e+19,1,14102100
3932,1.3144971079494314e+19,1,14102100
3933,1.314715665094703e+19,1,14102100
3934,1.3148887127341734e+19,1,14102100
3935,1.3148918963414167e+18,1,14102100
3936,1.3149841471313964e+18,1,14102100
3937,1.3151723700317962e+19,1,14102100
3938,1.3153113402697122e+19,1,14102100
3939,1.3153979193701937e+19,1,14102100
3940,1.3153992920738922e+19,1,14102100
3941,1.315429134792528e+19,1,14102100
3942,1.3155857564295895e+19,1,14102100
3943,1.3155952489803538e+19,1,14102100
3944,1.3156649241433209e+19,1,14102100
3945,1.3157146966262098e+19,1,14102100
3946,1.3157430242564684e+19,1,14102100
3947,1.3157577196841832e+19,1,14102100
3948,1.3158406286236316e+19,1,14102100
3949,1.3158877947145327e+19,1,14102100
3950,1.3159586213355506e+19,1,14102100
3951,1.3164071329805705e+19,1,14102100
3952,1.3166689961844935e+19,1,14102100
3953,1.316679518232155e+19,1,14102100
3954,1.316954560153446e+19,1,14102100
3955,1.3170336295879766e+19,1,14102100
3956,1.317096925371309e+19,1,14102100
3957,1.317130944219699e+19,1,14102100
3958,1.3172621015705997e+19,1,14102100
3959,1.317269622958883e+19,1,14102100
3960,1.317312396721125e+19,1,14102100
3961,1.3175407450963888e+19,1,14102100
3962,1.3177180907589992e+19,1,14102100
3963,1.3177375761026028e+19,1,14102100
3964,1.3180404935193299e+19,1,14102100
3965,1.3181180505989941e+19,1,14102100
3966,1.3182146146927268e+18,1,14102100
3967,1.318414326831378e+19,1,14102100
3968,1.3187270542642303e+19,1,14102100
3969,1.3188732203708324e+19,1,14102100
3970,1.3189138196433463e+19,1,14102100
3971,1.3189537034110057e+18,1,14102100
3972,1.318980454852974e+19,1,14102100
3973,1.3189970093676669e+19,1,14102100
3974,1.3190207053051828e+19,1,14102100
3975,1.3190328758551951e+19,1,14102100
3976,1.3190438210353562e+19,1,14102100
3977,1.3190606437317482e+19,1,14102100
3978,1.3191673166365594e+19,1,14102100
3979,1.319270520446874e+19,1,14102100
3980,1.319382882877899e+19,1,14102100
3981,1.319422422175673e+19,1,14102100
3982,1.3194258878624057e+19,1,14102100
3983,1.3194786192455911e+19,1,14102100
3984,1.3194984402807183e+19,1,14102100
3985,1.3195261305185976e+18,1,14102100
3986,1.3195833587517858e+19,1,14102100
3987,1.3197883527493378e+19,1,14102100
3988,1.3198437550223165e+19,1,14102100
3989,1.319887587327917e+19,1,14102100
3990,1.3199635605562264e+19,1,14102100
3991,1.3199857811280667e+19,1,14102100
3992,1.3200426621554025e+18,1,14102100
3993,1.320060519572195e+19,1,14102100
3994,1.320156600109873e+19,1,14102100
3995,1.3205172956510941e+19,1,14102100
3996,1.320642681248679e+19,1,14102100
3997,1.3206625060878377e+19,1,14102100
3998,1.3207333402247467e+19,1,14102100
3999,1.32098313330217e+18,1,14102100
4000,1.321080843839149e+19,1,14102100
4001,1.3211907085825e+18,1,14102100
4002,1.3211995268560728e+19,1,14102100
4003,1.3212156862752852e+19,1,14102100
4004,1.3212744948412717e+19,1,14102100
4005,1.3212811347754705e+19,1,14102100
4006,1.3213111862338126e+19,1,14102100
4007,1.3213514608731419e+19,1,14102100
4008,1.321376401428929e+19,1,14102100
4009,1.321444468058703e+19,1,14102100
4010,1.32151003756879e+19,1,14102100
4011,1.321684808296707e+19,1,14102100
4012,1.321728595662455e+19,1,14102100
4013,1.3218333111979227e+19,1,14102100
4014,1.3218616536637612e+19,1,14102100
4015,1.3218995395646075e+18,1,14102100
4016,1.3220916112638165e+19,1,14102100
4017,1.3220967080992991e+19,1,14102100
4018,1.3222120098054715e+19,1,14102100
4019,1.322261707636793e+19,1,14102100
4020,1.3223994941414396e+19,1,14102100
4021,1.3224491979426656e+19,1,14102100
4022,1.3226238903046253e+19,1,14102100
4023,1.3226362075456723e+19,1,14102100
4024,1.3226695179659858e+19,1,14102100
4025,1.3226972757222994e+19,1,14102100
4026,1.3227205700984195e+19,1,14102100
4027,1.3228171909299776e+18,1,14102100
4028,1.3228330777197494e+19,1,14102100
4029,1.3229212703267607e+19,1,14102100
4030,1.3229323155322694e+19,1,14102100
4031,1.323005015133234e+19,1,14102100
4032,1.3230258357209696e+19,1,14102100
4033,1.323039860054294e+19,1,14102100
4034,1.3230481548696547e+19,1,14102100
4035,1.3230828608300597e+19,1,14102100
4036,1.3231067115739195e+19,1,14102100
4037,1.3232210893964667e+19,1,14102100
4038,1.3234079431865688e+19,1,14102100
4039,1.3234339236300632e+19,1,14102100
4040,1.3234877557224708e+19,1,14102100
4041,1.3238683690189541e+19,1,14102100
4042,1.323906100302171e+19,1,14102100
4043,1.3239274116288602e+19,1,14102100
4044,1.323933932814767e+19,1,14102100
4045,1.3239453659225334e+19,1,14102100
4046,1.3239478708037122e+19,1,14102100
4047,1.324040671234378e+19,1,14102100
4048,1.3241741184121116e+18,1,14102100
4049,1.3242053164486273e+19,1,14102100
4050,1.32423830321635e+19,1,14102100
4051,1.3243586357646754e+19,1,14102100
4052,1.324365954962874e+19,1,14102100
4053,1.3244355789527206e+19,1,14102100
4054,1.324439986537919e+18,1,14102100
4055,1.3244490726023272e+19,1,14102100
4056,1.3244936678477701e+19,1,14102100
4057,1.3247274697298852e+18,1,14102100
4058,1.3247987336986804e+19,1,14102100
4059,1.3249173648872563e+19,1,14102100
4060,1.325056053265211e+19,1,14102100
4061,1.3250917044500365e+19,1,14102100
4062,1.3251878359975195e+19,1,14102100
4063,1.3252040968409758e+19,1,14102100
4064,1.3252056495156437e+19,1,14102100
4065,1.325268220543492e+19,1,14102100
4066,1.325275333882783e+19,1,14102100
4067,1.325343517941455e+19,1,14102100
4068,1.3253656896396245e+19,1,14102100
4069,1.3255564105485216e+19,1,14102100
4070,1.3255756740757893e+19,1,14102100
4071,1.3255784211501232e+19,1,14102100
4072,1.3255984088943495e+19,1,14102100
4073,1.3256043560364896e+19,1,14102100
4074,1.3256232480517294e+19,1,14102100
4075,1.3256608941405585e+19,1,14102100
4076,1.3257196751081908e+19,1,14102100
4077,1.3258330801253345e+19,1,14102100
4078,1.3260792202542758e+19,1,14102100
4079,1.3261051068653621e+19,1,14102100
4080,1.3261347532595522e+19,1,14102100
4081,1.3262544954384198e+19,1,14102100
4082,1.3262569777369836e+19,1,14102100
4083,1.3265879396765663e+19,1,14102100
4084,1.3266090374200316e+19,1,14102100
4085,1.3266912067180124e+19,1,14102100
4086,1.3267157281547899e+19,1,14102100
4087,1.3267212075385268e+19,1,14102100
4088,1.3268824509225562e+19,1,14102100
4089,1.3271623159263814e+19,1,14102100
4090,1.3271958045852551e+19,1,14102100
4091,1.3271959644868102e+19,1,14102100
4092,1.3272083082895478e+18,1,14102100
4093,1.3272481342786974e+19,1,14102100
4094,1.3272536827947614e+19,1,14102100
4095,1.3274345984019059e+19,1,14102100
4096,1.3274449290833723e+18,1,14102100
4097,1.3276131553409049e+19,1,14102100
4098,1.3276868287088348e+18,1,14102100
4099,1.3278743516544225e+19,1,14102100
4100,1.3279061749441897e+18,1,14102100
4101,1.3279217265286502e+18,1,14102100
4102,1.327949956263584e+17,1,14102100
4103,1.3279874594140723e+19,1,14102100
4104,1.3280331342390356e+19,1,14102100
4105,1.3280378652160694e+19,1,14102100
4106,1.3281589277285396e+19,1,14102100
4107,1.3281611085387246e+19,1,14102100
4108,1.3281806993966004e+19,1,14102100
4109,1.328315989036167e+19,1,14102100
4110,1.3283452192173453e+19,1,14102100
4111,1.3283889160574243e+19,1,14102100
4112,1.3284098725393618e+18,1,14102100
4113,1.3284770899135678e+19,1,14102100
4114,1.3285067080282737e+19,1,14102100
4115,1.3285162117773432e+18,1,14102100
4116,1.3285624686388742e+19,1,14102100
4117,1.3286170085720795e+19,1,14102100
4118,1.3286748807559492e+19,1,14102100
4119,1.3288852949529772e+19,1,14102100
4120,1.3289994856559737e+19,1,14102100
4121,1.3290506125490852e+19,1,14102100
4122,1.3290556383568357e+19,1,14102100
4123,1.3290863891493718e+19,1,14102100
4124,1.329089447966516e+19,1,14102100
4125,1.3291046020740934e+19,1,14102100
4126,1.3292503361455307e+19,1,14102100
4127,1.3293061060390609e+19,1,14102100
4128,1.329430648853488e+19,1,14102100
4129,1.3294420169013086e+19,1,14102100
4130,1.3294671967456969e+19,1,14102100
4131,1.3294746348662424e+19,1,14102100
4132,1.3294972572633174e+19,1,14102100
4133,1.3295456087821451e+19,1,14102100
4134,1.32954732630519e+19,1,14102100
4135,1.3295790760079049e+19,1,14102100
4136,1.3295862428631597e+19,1,14102100
4137,1.3297915565375806e+17,1,14102100
4138,1.3298028407903332e+19,1,14102100
4139,1.3298604111436665e+19,1,14102100
4140,1.3298931801226314e+19,1,14102100
4141,1.3298975385952674e+19,1,14102100
4142,1.3299396738682124e+19,1,14102100
4143,1.329947504641162e+19,1,14102100
4144,1.3299505137197294e+19,1,14102100
4145,1.3299777338814718e+19,1,14102100
4146,1.330004104132721e+18,1,14102100
4147,1.3300055192409287e+19,1,14102100
4148,1.3301911449097159e+19,1,14102100
4149,1.3303112325071245e+19,1,14102100
4150,1.3303633571708824e+19,1,14102100
4151,1.3305088107317297e+19,1,14102100
4152,1.3305143300402905e+19,1,14102100
4153,1.33057825257105e+19,1,14102100
4154,1.3306067873260583e+19,1,14102100
4155,1.330723646293351e+18,1,14102100
4156,1.3308170190790904e+18,1,14102100
4157,1.3308843153360394e+18,1,14102100
4158,1.3309976974238652e+19,1,14102100
4159,1.3311136150619367e+19,1,14102100
4160,1.3311868575065606e+19,1,14102100
4161,1.331298650702869e+19,1,14102100
4162,1.331560971636735e+19,1,14102100
4163,1.3315806632147245e+19,1,14102100
4164,1.3316208010186727e+19,1,14102100
4165,1.3316670289938708e+19,1,14102100
4166,1.3317320113328538e+19,1,14102100
4167,1.3317502845066103e+19,1,14102100
4168,1.3318089126672065e+19,1,14102100
4169,1.3319104422215412e+19,1,14102100
4170,1.3319179689912525e+19,1,14102100
4171,1.332047157460826e+18,1,14102100
4172,1.332239844006513e+19,1,14102100
4173,1.33225137749628e+19,1,14102100
4174,1.3324075506103857e+19,1,14102100
4175,1.3324733217358637e+19,1,14102100
4176,1.332545948622894e+19,1,14102100
4177,1.3325867694314058e+19,1,14102100
4178,1.3327094346822736e+19,1,14102100
4179,1.3327872889579719e+19,1,14102100
4180,1.3327989923466326e+19,1,14102100
4181,1.3328047286742053e+19,1,14102100
4182,1.3328340209623988e+19,1,14102100
4183,1.3329061056146991e+19,1,14102100
4184,1.3330238026565163e+19,1,14102100
4185,1.3330368022344243e+19,1,14102100
4186,1.3331517825879366e+19,1,14102100
4187,1.3332189665986036e+19,1,14102100
4188,1.3333604973262225e+19,1,14102100
4189,1.3333800845134686e+19,1,14102100
4190,1.33351566148112e+19,1,14102100
4191,1.3335671184170494e+19,1,14102100
4192,1.33381982982272e+19,1,14102100
4193,1.3338818950535498e+19,1,14102100
4194,1.3339042064536064e+19,1,14102100
4195,1.3339459682174216e+19,1,14102100
4196,1.3341848787250391e+19,1,14102100
4197,1.3342188236092097e+19,1,14102100
4198,1.3342613327180632e+19,1,14102100
4199,1.3342806739194302e+19,1,14102100
4200,1.3342899959029914e+19,1,14102100
4201,1.3343603469103534e+19,1,14102100
4202,1.3344182220321096e+19,1,14102100
4203,1.3344713948398404e+19,1,14102100
4204,1.3344841624573553e+19,1,14102100
4205,1.3344962348234095e+19,1,14102100
4206,1.3345253988056543e+19,1,14102100
4207,1.3345348613846318e+18,1,14102100
4208,1.3345848796627913e+19,1,14102100
4209,1.3346276446168494e+19,1,14102100
4210,1.3347603020020986e+19,1,14102100
4211,1.334965981203592e+19,1,14102100
4212,1.335012036204817e+19,1,14102100
4213,1.3350665837344922e+19,1,14102100
4214,1.3350972552018674e+19,1,14102100
4215,1.3352138392801073e+19,1,14102100
4216,1.3352672896957792e+19,1,14102100
4217,1.3352780792170312e+18,1,14102100
4218,1.3353697937466202e+19,1,14102100
4219,1.3356139988668445e+19,1,14102100
4220,1.3356503046324134e+19,1,14102100
4221,1.3356548729314207e+18,1,14102100
4222,1.3357237301612794e+19,1,14102100
4223,1.3357928969993409e+19,1,14102100
4224,1.3358526024585226e+19,1,14102100
4225,1.335910170092123e+19,1,14102100
4226,1.3359998982844572e+19,1,14102100
4227,1.3360441266064083e+19,1,14102100
4228,1.336182433555071e+19,1,14102100
4229,1.3362484651873374e+19,1,14102100
4230,1.3362940390764943e+19,1,14102100
4231,1.3363004629096125e+18,1,14102100
4232,1.3363240805470038e+19,1,14102100
4233,1.3363324152978655e+19,1,14102100
4234,1.3363480539268698e+19,1,14102100
4235,1.3363890591269947e+19,1,14102100
4236,1.3364081757589588e+18,1,14102100
4237,1.3366649909055832e+19,1,14102100
4238,1.336773691250944e+19,1,14102100
4239,1.3368163080666606e+19,1,14102100
4240,1.3369071474520418e+19,1,14102100
4241,1.337030448947344e+19,1,14102100
4242,1.3370629491841546e+19,1,14102100
4243,1.3372246295492762e+19,1,14102100
4244,1.337225088582375e+19,1,14102100
4245,1.3372772338282897e+19,1,14102100
4246,1.337279313634897e+19,1,14102100
4247,1.3375740280958896e+19,1,14102100
4248,1.337590226633866e+19,1,14102100
4249,1.3378336603596804e+19,1,14102100
4250,1.3378964010350211e+19,1,14102100
4251,1.3379145230615378e+19,1,14102100
4252,1.3379506553646176e+19,1,14102100
4253,1.3380941551281959e+19,1,14102100
4254,1.3380953346445693e+19,1,14102100
4255,1.3381235514409785e+19,1,14102100
4256,1.3382240960656204e+19,1,14102100
4257,1.3382305672236785e+18,1,14102100
4258,1.3383217235024548e+19,1,14102100
4259,1.3383626555614933e+19,1,14102100
4260,1.3383770208494965e+19,1,14102100
4261,1.3383959020648411e+19,1,14102100
4262,1.3385361107108927e+19,1,14102100
4263,1.3385419331443517e+19,1,14102100
4264,1.3386329814782956e+19,1,14102100
4265,1.3388738002258e+19,1,14102100
4266,1.338939587347386e+19,1,14102100
4267,1.3389960945360185e+19,1,14102100
4268,1.3390166712469037e+19,1,14102100
4269,1.3391336567255771e+19,1,14102100
4270,1.3391706536668916e+19,1,14102100
4271,1.3392891839512336e+19,1,14102100
4272,1.339361296872054e+19,1,14102100
4273,1.3394705677284729e+19,1,14102100
4274,1.3395233012275483e+19,1,14102100
4275,1.3395246262501595e+19,1,14102100
4276,1.3396158486249165e+19,1,14102100
4277,1.3396177613168734e+19,1,14102100
4278,1.3396187384207682e+19,1,14102100
4279,1.339680043007339e+19,1,14102100
4280,1.3397167436882719e+19,1,14102100
4281,1.3397970607790141e+19,1,14102100
4282,1.3399782762102788e+19,1,14102100
4283,1.340113046476914e+18,1,14102100
4284,1.3401157389570007e+19,1,14102100
4285,1.3401305948840399e+19,1,14102100
4286,1.3402120256268515e+19,1,14102100
4287,1.3403163541713926e+19,1,14102100
4288,1.3403647226272518e+19,1,14102100
4289,1.3403784617770324e+19,1,14102100
4290,1.3404186268499505e+19,1,14102100
4291,1.3404750261265922e+19,1,14102100
4292,1.3405719209554179e+18,1,14102100
4293,1.3406021331257434e+19,1,14102100
4294,1.3406528091729027e+18,1,14102100
4295,1.3406808679753245e+19,1,14102100
4296,1.3409152190083305e+19,1,14102100
4297,1.3409380626812987e+19,1,14102100
4298,1.3410683056574464e+19,1,14102100
4299,1.3411103104989917e+19,1,14102100
4300,1.3412171346754056e+19,1,14102100
4301,1.3412787181390529e+19,1,14102100
4302,1.3413096512883687e+19,1,14102100
4303,1.3413173304801827e+19,1,14102100
4304,1.3414121551630416e+19,1,14102100
4305,1.3414730046991634e+19,1,14102100
4306,1.3414748514891807e+19,1,14102100
4307,1.3415187910194379e+19,1,14102100
4308,1.3416118962054697e+18,1,14102100
4309,1.341651672273453e+18,1,14102100
4310,1.3416701719848415e+19,1,14102100
4311,1.3416815802772066e+19,1,14102100
4312,1.3417225829685666e+19,1,14102100
4313,1.3417396940927683e+19,1,14102100
4314,1.3418294687165274e+19,1,14102100
4315,1.341847956406963e+19,1,14102100
4316,1.341914722760826e+19,1,14102100
4317,1.3419147660014298e+18,1,14102100
4318,1.3419164842768191e+19,1,14102100
4319,1.3420062261061247e+19,1,14102100
4320,1.3420341130712148e+19,1,14102100
4321,1.342202923862376e+19,1,14102100
4322,1.342294918710528e+19,1,14102100
4323,1.3423112948218196e+18,1,14102100
4324,1.3424054626762471e+19,1,14102100
4325,1.3425508898290151e+19,1,14102100
4326,1.3425601571232903e+19,1,14102100
4327,1.3429694662318387e+19,1,14102100
4328,1.3429715789467912e+18,1,14102100
4329,1.3430759361731246e+19,1,14102100
4330,1.3432320530100183e+19,1,14102100
4331,1.3433080169249229e+19,1,14102100
4332,1.3434088289781697e+19,1,14102100
4333,1.343413666093879e+19,1,14102100
4334,1.3434986888492972e+19,1,14102100
4335,1.3435263344072942e+18,1,14102100
4336,1.3435511127418825e+19,1,14102100
4337,1.3435797896444482e+16,1,14102100
4338,1.3436208309365029e+19,1,14102100
4339,1.3437020510544159e+19,1,14102100
4340,1.343749493216158e+19,1,14102100
4341,1.343819951950464e+19,1,14102100
4342,1.3438546898400244e+19,1,14102100
4343,1.3438815571509766e+19,1,14102100
4344,1.34400808256571e+19,1,14102100
4345,1.3440137807827726e+19,1,14102100
4346,1.3440437925330784e+19,1,14102100
4347,1.3441711734087565e+19,1,14102100
4348,1.3442083855245738e+19,1,14102100
4349,1.3442749744530188e+19,1,14102100
4350,1.3444254845322605e+19,1,14102100
4351,1.3444626361268527e+19,1,14102100
4352,1.344532587567153e+18,1,14102100
4353,1.344592364701791e+18,1,14102100
4354,1.3446377601647206e+19,1,14102100
4355,1.344816831252113e+19,1,14102100
4356,1.3448655627829703e+19,1,14102100
4357,1.3451212785085415e+19,1,14102100
4358,1.3453639488894984e+19,1,14102100
4359,1.3454495533472428e+19,1,14102100
4360,1.345483917580903e+19,1,14102100
4361,1.3454968659818949e+19,1,14102100
4362,1.3455312949278482e+19,1,14102100
4363,1.3456910269651614e+19,1,14102100
4364,1.3459794995892195e+19,1,14102100
4365,1.3459825411824964e+19,1,14102100
4366,1.3460275282146202e+19,1,14102100
4367,1.3460528590004519e+19,1,14102100
4368,1.3461173534316579e+19,1,14102100
4369,1.346327814323245e+19,1,14102100
4370,1.3463815575109706e+19,1,14102100
4371,1.3464431385568166e+19,1,14102100
4372,1.3465933547806812e+19,1,14102100
4373,1.3466394741311672e+19,1,14102100
4374,1.3466569329166973e+19,1,14102100
4375,1.346869507557696e+19,1,14102100
4376,1.3468859557845928e+19,1,14102100
4377,1.3469823023930212e+18,1,14102100
4378,1.3470728000348783e+19,1,14102100
4379,1.3472373578145843e+18,1,14102100
4380,1.3472651525432711e+19,1,14102100
4381,1.3472885716922673e+19,1,14102100
4382,1.3473273266079773e+19,1,14102100
4383,1.3473825054223423e+19,1,14102100
4384,1.347397028774744e+19,1,14102100
4385,1.3474329619230047e+18,1,14102100
4386,1.3474934459946883e+19,1,14102100
4387,1.3475751469751311e+18,1,14102100
4388,1.3477028723787626e+19,1,14102100
4389,1.3477167248439005e+19,1,14102100
4390,1.3477649234583818e+19,1,14102100
4391,1.3478647723873368e+19,1,14102100
4392,1.3479045563909675e+19,1,14102100
4393,1.3479505714703534e+19,1,14102100
4394,1.3480006170529511e+19,1,14102100
4395,1.3480113506320615e+19,1,14102100
4396,1.3480570663159902e+19,1,14102100
4397,1.3480673862954584e+19,1,14102100
4398,1.3481482652045562e+19,1,14102100
4399,1.348172588167899e+19,1,14102100
4400,1.348195266946725e+19,1,14102100
4401,1.348260758053087e+18,1,14102100
4402,1.3483254482905876e+19,1,14102100
4403,1.3484102134320437e+19,1,14102100
4404,1.3485474147357127e+19,1,14102100
4405,1.3486417844411492e+18,1,14102100
4406,1.3486486330798789e+19,1,14102100
4407,1.3491292198115474e+18,1,14102100
4408,1.3492107910544445e+19,1,14102100
4409,1.3492949106066561e+19,1,14102100
4410,1.349358380491678e+19,1,14102100
4411,1.349399613047051e+19,1,14102100
4412,1.3495766002934946e+19,1,14102100
4413,1.3496069041131928e+19,1,14102100
4414,1.3496596322898137e+19,1,14102100
4415,1.3499953624922053e+19,1,14102100
4416,1.3500152061365624e+18,1,14102100
4417,1.3502017553239056e+19,1,14102100
4418,1.3502525006628985e+19,1,14102100
4419,1.3503980011756108e+19,1,14102100
4420,1.3504023280649939e+19,1,14102100
4421,1.3504036721608012e+19,1,14102100
4422,1.3504698276256209e+19,1,14102100
4423,1.3505936547190364e+19,1,14102100
4424,1.3506154385016506e+19,1,14102100
4425,1.3508276371704017e+19,1,14102100
4426,1.350853705165712e+19,1,14102100
4427,1.3509619374889167e+19,1,14102100
4428,1.3510408822922189e+19,1,14102100
4429,1.3510474784419465e+19,1,14102100
4430,1.3510539710149198e+19,1,14102100
4431,1.3510650054776533e+19,1,14102100
4432,1.3510951925425072e+19,1,14102100
4433,1.3511661915781624e+19,1,14102100
4434,1.3512901601644235e+19,1,14102100
4435,1.3513005877153645e+19,1,14102100
4436,1.3514170994406488e+19,1,14102100
4437,1.3514357777498538e+19,1,14102100
4438,1.35148656534264e+19,1,14102100
4439,1.3519180989462335e+19,1,14102100
4440,1.352228317886549e+19,1,14102100
4441,1.3522668527809616e+19,1,14102100
4442,1.3523193516457275e+19,1,14102100
4443,1.3523638524042123e+19,1,14102100
4444,1.352364864374053e+19,1,14102100
4445,1.3524371997580798e+19,1,14102100
4446,1.3524684956018997e+19,1,14102100
4447,1.3527181355562964e+18,1,14102100
4448,1.3527406139668086e+18,1,14102100
4449,1.3527690440505993e+19,1,14102100
4450,1.3527714883863048e+19,1,14102100
4451,1.3529161704676418e+19,1,14102100
4452,1.3529170282611177e+18,1,14102100
4453,1.3529656926401475e+19,1,14102100
4454,1.3530627622729038e+19,1,14102100
4455,1.3531343996645919e+19,1,14102100
4456,1.353173772551343e+19,1,14102100
4457,1.35327607766569e+19,1,14102100
4458,1.3532985929676644e+19,1,14102100
4459,1.3533600191308165e+19,1,14102100
4460,1.3533602504871635e+19,1,14102100
4461,1.3534031333628004e+19,1,14102100
4462,1.3534036828716347e+19,1,14102100
4463,1.3534223032163045e+19,1,14102100
4464,1.3534842609972126e+19,1,14102100
4465,1.3535481503368378e+19,1,14102100
4466,1.3535901190563355e+19,1,14102100
4467,1.3536020557658948e+19,1,14102100
4468,1.3538456042882834e+19,1,14102100
4469,1.3538483178314236e+19,1,14102100
4470,1.3540086520242457e+19,1,14102100
4471,1.3541709658579165e+19,1,14102100
4472,1.3541949854823066e+18,1,14102100
4473,1.3542831295415067e+19,1,14102100
4474,1.3544821276786657e+18,1,14102100
4475,1.3545474351174896e+19,1,14102100
4476,1.354598869442994e+19,1,14102100
4477,1.3546974160593943e+19,1,14102100
4478,1.3548622043978656e+19,1,14102100
4479,1.3549182315392942e+19,1,14102100
4480,1.3549930640842771e+17,1,14102100
4481,1.3550431346895657e+19,1,14102100
4482,1.355073498100105e+19,1,14102100
4483,1.3552231341004917e+19,1,14102100
4484,1.355326790131151e+19,1,14102100
4485,1.3553888388701204e+19,1,14102100
4486,1.3553977642305671e+19,1,14102100
4487,1.3554426014104072e+19,1,14102100
4488,1.3554699550970155e+19,1,14102100
4489,1.3554821773062316e+19,1,14102100
4490,1.3555203541166442e+19,1,14102100
4491,1.35564180816864e+19,1,14102100
4492,1.3556435885828231e+19,1,14102100
4493,1.3558572873676845e+19,1,14102100
4494,1.355921106088977e+19,1,14102100
4495,1.3559800671870523e+18,1,14102100
4496,1.3561874726990352e+19,1,14102100
4497,1.356275764323777e+19,1,14102100
4498,1.3565938355039918e+19,1,14102100
4499,1.3567442557859377e+19,1,14102100
4500,1.3567606192152529e+19,1,14102100
4501,1.3568069204688601e+19,1,14102100
4502,1.3569210819519724e+19,1,14102100
4503,1.3570501752715737e+19,1,14102100
4504,1.3571221473479725e+19,1,14102100
4505,1.3572122376496849e+19,1,14102100
4506,1.357319591117676e+19,1,14102100
4507,1.3573412700323054e+18,1,14102100
4508,1.3573516901105865e+19,1,14102100
4509,1.357383731081032e+19,1,14102100
4510,1.3578394199073812e+18,1,14102100
4511,1.3578706400341156e+19,1,14102100
4512,1.3581460986948477e+19,1,14102100
4513,1.3582090357608083e+19,1,14102100
4514,1.3582866836807303e+19,1,14102100
4515,1.3583075265361644e+19,1,14102100
4516,1.3584635263761668e+19,1,14102100
4517,1.3585300928542308e+19,1,14102100
4518,1.358534448608228e+19,1,14102100
4519,1.358552513049128e+19,1,14102100
4520,1.3585550683705803e+19,1,14102100
4521,1.358566306374047e+19,1,14102100
4522,1.3587665642291212e+19,1,14102100
4523,1.358800969529618e+19,1,14102100
4524,1.3588591304296315e+18,1,14102100
4525,1.3589514599351636e+19,1,14102100
4526,1.3590551713786234e+17,1,14102100
4527,1.3591640619172444e+18,1,14102100
4528,1.3592538708635214e+19,1,14102100
4529,1.359271520998748e+19,1,14102100
4530,1.359331384176601e+19,1,14102100
4531,1.359332378852189e+19,1,14102100
4532,1.359344560215006e+19,1,14102100
4533,1.359354560025254e+19,1,14102100
4534,1.3593869751880655e+19,1,14102100
4535,1.3597280873330373e+19,1,14102100
4536,1.3597426212996934e+19,1,14102100
4537,1.3597966929469417e+19,1,14102100
4538,1.3598556799064828e+19,1,14102100
4539,1.3599142699209595e+19,1,14102100
4540,1.3599490561782845e+19,1,14102100
4541,1.3601650414201217e+19,1,14102100
4542,1.360190947360367e+19,1,14102100
4543,1.3602015058148289e+19,1,14102100
4544,1.3602309105751095e+19,1,14102100
4545,1.3602332399700355e+19,1,14102100
4546,1.3602553833329877e+19,1,14102100
4547,1.3602712793502917e+19,1,14102100
4548,1.3603317847231812e+19,1,14102100
4549,1.3604107307170126e+19,1,14102100
4550,1.3604321077884875e+19,1,14102100
4551,1.3604822979023522e+19,1,14102100
4552,1.360666441223825e+19,1,14102100
4553,1.3607782823662535e+19,1,14102100
4554,1.3607822531043238e+19,1,14102100
4555,1.3608757440012046e+19,1,14102100
4556,1.3609470512452792e+19,1,14102100
4557,1.3610170771444687e+19,1,14102100
4558,1.3610444943934019e+18,1,14102100
4559,1.3610581634222186e+19,1,14102100
4560,1.3611610611614063e+19,1,14102100
4561,1.361204764205723e+19,1,14102100
4562,1.3613055045783458e+19,1,14102100
4563,1.3613520024828357e+19,1,14102100
4564,1.361461311140859e+19,1,14102100
4565,1.3615651166196498e+19,1,14102100
4566,1.3616307339480963e+19,1,14102100
4567,1.361656767257849e+19,1,14102100
4568,1.361712559559315e+19,1,14102100
4569,1.3618129821969605e+19,1,14102100
4570,1.3620027350346353e+19,1,14102100
4571,1.3621487515314547e+19,1,14102100
4572,1.3621658935757193e+19,1,14102100
4573,1.3621902052535853e+19,1,14102100
4574,1.3622465295355826e+19,1,14102100
4575,1.362357258247276e+19,1,14102100
4576,1.3624083062161283e+19,1,14102100
4577,1.3624093104004897e+19,1,14102100
4578,1.3624136785571152e+19,1,14102100
4579,1.362464368122803e+19,1,14102100
4580,1.3626865749087633e+19,1,14102100
4581,1.3626892664288176e+19,1,14102100
4582,1.3627722331071973e+19,1,14102100
4583,1.3628000626369432e+19,1,14102100
4584,1.3629314491458595e+19,1,14102100
4585,1.362932727338793e+19,1,14102100
